# DUSTEM extinction cross-section for NH=10^21 H/cm2 : sigma (x 1e-21) [cm2/H]
# 
# Grain types 
# nr of grain types - nr of lambda
# lambda (microns)   ABS(1) ... ABS(ntype)  SCA(1) ... SCA(ntype)  EXT(Total)
# 
# CM20 CM20 aPyM5 aOlM5
 4   800
  4.459300E-001  8.850724E-002  4.655158E-002  8.905192E-002  8.095635E-002  2.995192E-004  3.968276E-002  1.432784E-001  1.332852E-001  6.216129E-001
  4.532500E-001  8.515214E-002  4.578683E-002  8.785629E-002  7.913351E-002  2.851116E-004  3.931052E-002  1.410812E-001  1.307928E-001  6.093984E-001
  4.607000E-001  8.203403E-002  4.502610E-002  8.645613E-002  7.715161E-002  2.712719E-004  3.887875E-002  1.386377E-001  1.283108E-001  5.967663E-001
  4.682600E-001  7.899805E-002  4.423925E-002  8.484335E-002  7.509087E-002  2.580581E-004  3.840471E-002  1.360862E-001  1.259732E-001  5.838937E-001
  4.759600E-001  7.614121E-002  4.342593E-002  8.300783E-002  7.304397E-002  2.453817E-004  3.788192E-002  1.334900E-001  1.238510E-001  5.710873E-001
  4.837700E-001  7.338446E-002  4.259290E-002  8.092431E-002  7.107942E-002  2.332998E-004  3.734266E-002  1.309481E-001  1.220492E-001  5.585544E-001
  4.917200E-001  7.076592E-002  4.176865E-002  7.865421E-002  6.925448E-002  2.217312E-004  3.682291E-002  1.285239E-001  1.205703E-001  5.465822E-001
  4.998000E-001  6.825346E-002  4.096645E-002  7.631402E-002  6.755646E-002  2.106855E-004  3.634555E-002  1.263117E-001  1.193498E-001  5.353081E-001
  5.080100E-001  6.584778E-002  4.020761E-002  7.405575E-002  6.597939E-002  2.001442E-004  3.589531E-002  1.244020E-001  1.182696E-001  5.248576E-001
  5.163500E-001  6.355636E-002  3.946989E-002  7.199367E-002  6.457723E-002  1.900791E-004  3.547724E-002  1.228144E-001  1.172427E-001  5.153216E-001
  5.248300E-001  6.134066E-002  3.875034E-002  7.016038E-002  6.348174E-002  1.804713E-004  3.507657E-002  1.215255E-001  1.162990E-001  5.068146E-001
